식당(ID),식당명,지점명,지역명,네이버평점
178261,커피 비어 락,,중구,5
178263,황가방가네만두집,,미추홀구,4.53
178266,우리마을셀프장어네,부평직영점,부평구,4.26
178267,아르모니아,,연수구,4.31
178268,미가정,,남동구,4.54
178269,일광호,,중구,4.05
178272,키덜트,,부평구,4.29
178273,토담,,미추홀구,
178275,탑양꼬치,,남동구,4.76
178281,해조톳오리누룽지백숙,갈산점,부평구,4.5
178282,마라천향미마라탕,,미추홀구,
178284,세계믹스,,연수구,
178290,강창구찹쌀진순대,청라점,서구,4.37
178292,일번가,주안9점,미추홀구,
178294,춘자야놀자,,연수구,
178299,빌리브,,서구,4.67
178300,일류짬뽕,,부평구,
178301,도깨비포차,,미추홀구,4.37
178304,공정무역 나눔카페,인천글로벌캠퍼스점,연수구,4.2
178308,뜰안에 행복,,서구,
178309,일신주먹고기,,부평구,4.5
178310,흥성양꼬치,송도점,미추홀구,4.47
178313,전과 막국수 하우스,,연수구,
178316,어썸커피,,서구,4.43
178320,스시향,,미추홀구,4.32
178326,흑도세기돌구이,,서구,4.67
178328,민수네맛집,,미추홀구,4.38
178331,맘스케익,인천연수점,연수구,4.44
178333,백암장수순대,부평역점,부평구,
178334,천년우렁쌈밥,,서구,4.42
178336,족사랑,학익점,미추홀구,4.42
178340,참치요,산곡점,부평구,4.21
178341,해변횟집,,중구,4.39
178343,대박호프,,미추홀구,
178349,갈산냉면가돈까스,,부평구,4.39
178355,김해뒷고기,,부평구,4.49
178358,힐링캠프,,서구,4.75
178362,두리호프,,부평구,
178365,청실홍실,청라직영점,서구,4.41
178366,쭈꾸미일당백,구월본점,남동구,4.41
178367,일미양꼬치,,미추홀구,4.6
178372,고고방아간,,미추홀구,4.08
178374,인성호,,중구,
178379,미미진,,중구,4.27
178383,본스치킨,법원점,미추홀구,4.49
178385,백운산 막국수 족발,,중구,4.6
178386,미야미돈까스,,서구,4.35
178387,경인푸드,,부평구,4
178388,유진초밥,,연수구,4.6
178391,앗싸떡볶이,,중구,4.53
178392,카페헤일로,,연수구,4.27
178398,진이포차,,미추홀구,4
178400,루프탑,,연수구,
178402,신포주막,신포점,중구,4.35
178406,청사초롱,,미추홀구,
178408,IZAKAYA 신쥬,,연수구,4.64
178410,함흥관,,부평구,4.19
178413,장수촌닭바리야,,미추홀구,4.05
178415,장풍송도장어,인천송도본점,연수구,
178421,태영생막창,주안16호점,미추홀구,4.5
178423,한컵,,연수구,
178427,경기호,,중구,5
178429,고기탐험대 무한리필,주안점,미추홀구,4.53
178435,장성호,,중구,4.5
178438,경양 술집,,미추홀구,4.42
178439,크로마이트커피,,연수구,4.5
178441,삼대모밀,,남동구,4.48
178443,풍경이좋은섬,,중구,
178445,주물주물고깃집,학익점,미추홀구,4.16
178446,함박손칼국수,,연수구,4.56
178449,좋은예감,,중구,4.41
178450,닭살부부,,미추홀구,4.43
178455,더차이나예원,,남동구,4.27
178457,미스터피자,청라점,서구,4.52
178459,남서방네횡성고기와파전,주안본점,미추홀구,4.34
178463,플레이그라운드,,연수구,4.5
178465,치킨매니아,소래본점,남동구,4.45
178468,해송쌈밥,,중구,4.34
178469,적성루,,미추홀구,4.42
178473,병천진 순대국,,연수구,4.52
178476,미나리포차,,서구,4.39
178479,커피 우리동네,,중구,4.17
178480,빨간 떡볶이,,미추홀구,4.67
178486,참숯양다리구이,,부평구,4.52
178488,카페오즈,,중구,4.34
178489,도문양꼬치,주안본점,미추홀구,4.56
178495,힛트,,남동구,3
178502,치킨포차,,서구,
178503,콜라보,,중구,4.64
178504,명가양꼬치,,남동구,4.36
178506,이가네족발,,미추홀구,4.34
178507,모짜딜리버리A,,부평구,4.38
178511,불타는 조개구이,,서구,4.22
178515,노랑통닭,인하대점,미추홀구,4.55
178516,을지로골뱅이,부평점,부평구,4.08
178519,붐비어,,서구,4.3
178521,식어무반,,남동구,
178523,달콩이 커피공장,,미추홀구,4.47
178525,당나라양꼬치,,서구,4.54
178528,순이네 생삼겹살,,남동구,
178529,토지,본점,미추홀구,4.41
178532,육대장,인천검단산업단지점,서구,4.36
178533,저8계콧9멍,,남동구,4.35
178535,교동해물탕,,미추홀구,4.47
178536,동네포차,,부평구,4.17
178539,부산밀면 돼지국밥,,남동구,4.61
178540,풍차베이커리,,연수구,
178542,동막골,,부평구,
178544,공차,인천인하대점,미추홀구,4.48
178545,애슐리퀸즈,홈플러스 인천청라점,서구,4.1
178547,아워타임,,남동구,
178549,도리한닭,,연수구,
178552,꼬꼬닭갈비,,부평구,4.39
178554,웰빙불타는조개구이,,서구,4.47
178556,마포왕주먹고기,,남동구,4.43
178561,돈까스,,미추홀구,4.45
178562,고향집,,부평구,3.75
178564,원포집,,서구,4.58
178566,박달박가네 숯불 껍데기,만수점,남동구,
178568,스타숯불꼼장어,,연수구,4.39
178570,산촌농원,,부평구,4.11
178572,인천양꼬치,,미추홀구,4.75
178573,북경짜장,검단본점,서구,4.46
178575,모래내커피집,,남동구,4.54
178576,터치카페,인천송도해양경찰청점,연수구,5
178581,보옴파스타,검암점,서구,4.34
178582,치킨트리플앤돈가스빠작,간석점,남동구,4.27
178584,소호63 에스프레소,옥련점,연수구,4.58
178588,이모네밥집,,서구,4.45
178589,소담김밥,,남동구,
178591,제이콥스 베이커리,,연수구,4.65
178599,웃짜,,연수구,4.42
178605,중원양꼬치&훠궈,논현점,남동구,
178609,차이나 짱나라,,중구,4.33
178610,맛있는집,,서구,4.54
178612,김밥천국2900,,남동구,4.25
178615,파스쿠찌,인천공항 T1 LS점,중구,4.46
178616,카르페디엠,,서구,4.35
178618,제주까망하얀돼지,,남동구,5
178624,대길호,,중구,
178625,사리즉석떡볶이,,서구,4.42
178627,춘천원조닭갈비,,남동구,4.27
178631,청라 다슬기 해신탕,,서구,4.61
178632,라이크 비어,,연수구,
178634,엔제리너스,인천공항 A/S 서편점,중구,4.37
178636,차우차이짬뽕,,부평구,4.35
178637,토박이감자탕,논현직영점,남동구,4.25
178644,만수네어시장,본점,남동구,4.3
178649,잘말아줘 국수&김밥,,부평구,
178650,앤티앤스,인천공항점,중구,4.32
178651,이99,,연수구,4.42
178652,일품통닭,,남동구,4.42
178656,짚터,오남프라자점,부평구,4.31
178660,논현돌곱창,,남동구,4.34
178662,샐러디,인천서구청점,서구,
178665,본스치킨,부평부개점,부평구,4.21
178667,식빵공장,연수동춘점,연수구,4.5
178669,김밥천국,수봉점,미추홀구,4.18
178670,엔칙스치킨,청라점,서구,
178671,대도닭강정,,중구,4.42
178674,새로나분식,,부평구,4.3
178676,삼시세끼,,미추홀구,4.21
178677,기노스코,,연수구,4.55
178678,한신포차,인천석남점,서구,4.46
178679,쭈신,인천본점,중구,4.56
178682,쿠벤,송도점,연수구,3.9
178684,백년어랑,,미추홀구,4.16
178685,피자마루,청라SK뷰점,서구,4.39
178686,전원만두,,중구,
178689,백두오리,,부평구,4.38
178691,소풍,,연수구,4.08
178692,미송,,미추홀구,3.96
178699,고향식당,,미추홀구,4
178704,백운떡볶이,,부평구,
178707,엄마손 꼬마김밥,,연수구,4.37
178708,명진순대국,,미추홀구,4
178709,수라상,,서구,4.29
178712,생선구이백반,,부평구,4.17
178715,또바기치킨,구월점,남동구,4.54
178716,통족,간석점,미추홀구,4.43
178720,청해호,,중구,4.29
178723,B-Wet,,연수구,
178731,왕솥뚜껑,,서구,4.4
178732,짬뽕집,,부평구,4.4
178733,소담애,인천논현점,남동구,4.26
178734,개성손만두,송도점,연수구,4.43
178736,통큰가마솥양평해장순대국,,미추홀구,4.33
178740,장생솥뚜껑삼겹살,불로동점,서구,4.78
178741,뉴욕야시장,인천논현점,남동구,4.56
178742,고향집손두부,,부평구,4.46
178744,굽네치킨,용현1호점,미추홀구,4.33
178749,로빈,,남동구,4.33
178750,열우물식당,,서구,3.85
178751,돈이좋은세상,갈산점,부평구,4.41
178752,곤트란쉐리에,송도점,연수구,4.43
178753,고려왕족발,학익점,미추홀구,4.12
178757,돼지마당연탄소금구이,,부평구,4.53
178758,치킨그리고노가리,,서구,4.44
178764,무지개맥주,,연수구,
178765,상구비어,부평점,부평구,4.07
178767,지리산흑돼지,,남동구,4.6
178768,다오숯불닭바베큐,용현점,미추홀구,4.67
178772,백원이네,,중구,4.29
178773,진도호프,,서구,
178774,과일떡볶이,,부평구,4.37
178775,김밥나라,구월점,남동구,4.34
178776,쉐프윤찹쌀꽈배기고로케,제물포역점,미추홀구,4.42
178781,커피빈,항탑승동105gate앞점,중구,4.63
178782,로시난테,,남동구,4.6
178784,왕가흑염소전골전문점,용현직영점,미추홀구,4.45
178789,행복한 밥상,,서구,4.5
178791,본토소곱창,,부평구,4.53
178792,삼순이육곳간,만수점,남동구,4.13
178793,커피빈,공항탑승동130gate앞점,중구,4.55
178796,엄마손김밥전문점,,미추홀구,4.47
178800,공차,인천송도점,연수구,4.51
178801,피자알볼로,검단점,서구,4.54
178802,띵호와중화요리,,부평구,4.36
178803,명태어장,,남동구,
178805,라그릴리아,1터미널점,중구,4.52
178807,목포갯벌낙지쭈꾸미,,미추홀구,4.33
178810,커피앤,,연수구,
178811,구어바베큐치킨,동암남부역점,부평구,3.63
178812,유가네뼈해장국,,남동구,3.82
178815,라그릴리아,인천공항 탑승동점,중구,4.65
178816,토지한정식,,미추홀구,4.28
178819,티엔,,부평구,4.49
178820,오구쌀피자,만월산터널점,남동구,
178823,아리랑포차,,중구,4.17
178825,호치킨,제물포점,미추홀구,4.43
178826,행복한밥상,,부평구,4.33
178827,세꼬시 활어회,,연수구,4.38
178828,시골밥상추어탕,,남동구,4.42
178830,호치킨,공항신도시점,중구,4.6
178832,이조,,미추홀구,4.17
178833,네네치킨,삼산1동점,부평구,4.4
178834,차이하나,,연수구,4.35
178836,태근한우생곱창,,남동구,
178839,곱돌이곱창,,중구,
178842,지연네식당,,미추홀구,
178843,오가네생고기,,부평구,3.79
178844,마므레,,연수구,4.59
178848,재미난가죽공방,,중구,4.17
178851,신청기와뼈해장국,,미추홀구,4.56
178852,목포순대국,,부평구,
178853,라무진,인천송도점,연수구,4.35
178860,미켈(MIKELLE's COOKING),,부평구,
178862,다비,,남동구,3.79
178867,부평룸,,부평구,4.06
178868,디벨로핑룸,,연수구,4.79
178869,주안상,본점,남동구,4.63
178872,110펍,,부평구,4.67
178875,신포우리만두,인천 연수점,연수구,
178878,맛닭꼬,부평시장역점,부평구,4.28
178879,호남회식당,,중구,
178881,몽키군,,연수구,4.22
178884,북경,,남동구,4.49
178886,보테가다이아,,부평구,
178888,낙안,,중구,4.47
178891,세상에이런꽈배기가,학익점,미추홀구,
178893,황금미소,,남동구,4.51
178896,호치킨,산곡점,부평구,4.29
178899,신참떡볶이,인천문학점,미추홀구,4.54
178900,닭곰탱이,본점,중구,4.56
178904,빌리엔젤,송도트리플스트리트점,연수구,4.53
178905,종로빈대떡,삼산점,부평구,4.28
178906,59쌀피자,숭의오거리점,미추홀구,4.46
178909,카페보늬,,중구,4.68
178912,지엠,,부평구,
178913,돈세상,,연수구,4.25
178915,커피대학교,인천본교점,미추홀구,4.5
178919,모짜루나,,중구,4.48
178921,활어회포장전문점,,부평구,4.28
178922,동백이네포차,,연수구,3.75
178924,피자마루,간석남부역점,미추홀구,4.4
178930,키사스레스토랑,,연수구,4.32
178935,케이케이싸롱,,중구,5
178940,옛날떡볶이,,남동구,
178941,커피놀이터,관교점,미추홀구,4.13
178944,산꼼장어왕바다장어,로얄1호점,부평구,4.38
178947,디딤돌,,연수구,3.5
178949,그림 커피볶는집,,미추홀구,4.5
178950,피앤피키친,인천삼산본점,부평구,4.46
178958,고향식당,,중구,4.5
178963,육창고,선학점,연수구,4.45
178971,브알라,,연수구,4.42
178975,공차,인천신포점,중구,4.44
178976,커피알베로,,미추홀구,4.56
178977,명가만두,,부평구,4.11
178985,문화살롱 끌로드,,중구,
178986,봄베이,본점,미추홀구,3.33
178987,동갑이네,부평역점,부평구,4.28
178988,아멜라떼,송도점,연수구,4.42
178994,줌카페,,중구,4.7
178995,하늘식당,,부평구,4.04
178997,엉클인더키친,트리플스트리트점,연수구,4.39
179003,갯뻘,삼산점,부평구,4.1
179004,뭉치네밥버거,,미추홀구,4.58
179006,카페레몬젤로,,연수구,
179011,유정족발,,부평구,4.33
179013,에이에이커피,,미추홀구,
179014,스무디킹,송도트리플스트리트점,연수구,4.4
179019,한근숯불닭갈비,부평삼산점,부평구,
179020,맛또아돌솥밥순대국,하늘도시점,중구,4.43
179023,고담,,연수구,4.48
179024,요거프레소,인천용현점,미추홀구,4.58
179027,알콜충전소,,부평구,
179028,청라꼬마김밥,,서구,4.49
179030,양,,중구,
179034,또와포장마차,,부평구,
179041,포차1981,,서구,4.24
179042,빛과소금,,부평구,4.39
179044,사나운 치킨,옥련동점,연수구,4.35
179047,현이네김밥,,남동구,4.35
179048,오므토토마토다이닝,인천공항점,중구,4.51
179052,스시로,송도점,연수구,
179055,동진강민물추어탕,,남동구,4.17
179059,하연재,,연수구,4.36
179061,별미감자탕,,부평구,4.46
179064,사랑채밥상,,남동구,4.3
179065,나눔카페,,미추홀구,4.36
179067,동백지지미,,연수구,4.07
179072,꽃봉자,,중구,4.37
179075,조선제일포차,,연수구,
179078,마니마니,,남동구,
179080,피자스쿨,인천청라점,서구,4.46
179081,철이네물회전문점,,중구,4.27
179084,쁘띠빈카페,,미추홀구,4.39
179085,스트릿츄러스,송도트리플스트리트점,연수구,4.5
179088,돈불 연탄 직화불고기,,서구,4.39
179090,79 파운야드,,남동구,
179094,몽블랑베이커리,,미추홀구,4.11
179095,장혁민의부대찌개,송도트리플스트리트점,연수구,4.32
179099,육대장,서구청점,서구,4.33
179100,파리바게뜨,,중구,4.37
179104,파리바게뜨,제물포북부점,미추홀구,4.36
179105,카페드라뻬티룸,,연수구,4.17
179108,차이나타운,,서구,4.3
179109,대구왕뽈찜,,남동구,
179111,그리팅,,중구,4.41
179113,부리또정거장,,미추홀구,4.56
179114,공차,트리플스트리트점,연수구,4.42
179118,하남돼지집,인천논현점,남동구,4.44
179120,카페쉐어링,영종도점,중구,4.33
179123,예술치킨,주안역점,미추홀구,4.49
179129,모모분식돈까스,,서구,4.5
179130,인하닭한마리,,중구,4.14
179133,정씨함박,,연수구,4.24
179141,북촌손만두,송도트리플스트리트점,연수구,4.39
179143,민들레카페,,부평구,4.33
179144,양평서울해장국,,중구,3.87
